CLIENTNUM,Attrition_Flag,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Avg_Utilization_Ratio,Total_Ct_Chng_Q4_Q1,Total_Amt_Chng_Q4_Q1,Contact_Level,Customer_Age_Group,Tenure_Group,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Debt_Adjusted_Availability,Recent_Engagement_Index,Engagement_Momentum_Score,Activity_Engagement_Score,Inactivity_Risk_Index,Credit_Stress_Score
789282333,Existing Customer,F,0,University Professionals,Married,Unknown,Blue,3,3,0.118,0.619,0.602,Medio,>60,49+ meses,0.34623288856346335,0.1364333208119485,0.33200146816836795,-1.1732156211125861,-1.314735356472181,0.12033418895613858,-2.1285565421284613,-3.4099475804897947,-3.944206069416543,-9.531817567706806,0.08765199617572507
811571733,Existing Customer,F,0,Unknown,Single,Unknown,Blue,4,2,0.722,0.364,0.606,Bajo,<=30,0–24 meses,-0.710318270702897,0.8751315786826808,-0.8019403884541492,-0.6071856506600576,-0.8460801162370127,0.24328657887378527,-1.1540532785472852,-1.85340956534694,-3.384320464948051,12.993772806375619,2.4923905340937234
709429533,Existing Customer,F,5,University Professionals,Divorced,Unknown,Blue,6,3,0.0,0.864,1.021,Medio,46–60,25–36 meses,-0.7153274483361802,-1.4268583411935547,-0.5659808063726399,-0.8647961411494761,-1.0165002035952557,-1.4268583411935547,-1.8947563795015565,-3.8293026429726456,-6.099001221571534,-181.81593837197164,0.0
715247508,Existing Customer,F,1,University Professionals,Married,Less than $40K,Blue,3,2,0.15,0.609,0.709,Bajo,<=30,25–36 meses,-0.13400596197105175,-0.1261604120523982,-0.12077889483507256,-1.0141032593397101,-1.1869202909534988,-0.10723635024453847,-1.9097547481441797,-3.263770864578403,-3.5607608728604965,-10.699747950304394,0.17321135413519537
718784358,Existing Customer,M,4,Uneducated,Single,$120K +,Blue,6,3,0.073,1.167,0.975,Bajo,31–45,25–36 meses,2.3825791929000295,1.6616857037576631,2.3777980189643397,-0.8995601865788441,-0.8034750943974519,1.5403826473833537,-1.741130529559278,-3.438732795879574,-4.820850566384712,15.26524076326081,0.0215811650923726
751450008,Existing Customer,M,1,University Professionals,Single,$40K - $60K,Blue,3,2,0.135,0.556,0.593,Medio,31–45,25–36 meses,0.27430623536760124,0.2787738489066411,0.24517039713565142,-1.0105377162187492,-0.973895181755695,0.24113937930424453,-1.5153809028118614,-2.414001778179295,-2.921685545267085,76.61420896643547,0.10593999797941532
719227233,Existing Customer,F,1,Unknown,Single,Less than $40K,Blue,3,3,0.466,0.344,0.666,Medio,<=30,25–36 meses,-0.8447954240887321,-0.5396841876378413,-0.7883248654815634,-0.9062455799306456,-0.9312901599161342,-0.2881913561986073,-1.2516539749272841,-2.0852555222288554,-2.7938704797484024,43.661868465102835,3.0024887943150413
711050058,Existing Customer,F,2,Uneducated,Married,$40K - $60K,Blue,4,2,0.0,0.731,0.856,Medio,31–45,0–24 meses,-0.17960232247914293,-1.4268583411935547,-0.030222822234384467,-1.0444103758678769,-0.8460801162370127,-1.4268583411935547,-1.464564681206269,-2.718232048318835,-3.384320464948051,12.993772806375619,0.0
779040408,Existing Customer,M,2,High School,Married,$120K +,Blue,3,1,0.14,0.5,0.834,Bajo,46–60,37–48 meses,0.5202697012070227,0.6616207865406418,0.45107307001352803,-1.1183953956278136,-1.357340378311742,0.5689938764249519,-2.036010567467613,-3.7340433807356024,-4.072021134935226,-2.7984522900113045,0.09208892335935302
714024858,Existing Customer,M,3,High School,Married,$80K - $120K,Blue,3,1,0.0,0.842,0.815,Bajo,31–45,25–36 meses,-0.13798761598725126,-1.4268583411935547,0.011394436662953046,-1.0020695513064672,-1.2721303346326203,-1.4268583411935547,-2.343264076393287,-4.253024298653815,-3.816391003897861,-3.6747097722494404,0.0
789849108,Existing Customer,M,1,University Professionals,Single,$60K - $80K,Blue,6,1,0.0,0.632,0.61,Bajo,31–45,25–36 meses,0.8007836486708849,-1.4268583411935547,0.9502232801217181,-0.7564927688502915,-0.12179474496447973,-1.4268583411935547,-0.19876902378203093,-0.3200181282890698,-0.7307684697868784,1.1386859669378242,0.0
710391258,Existing Customer,M,0,University Professionals,Married,$40K - $60K,Blue,3,2,0.072,0.519,0.707,Medio,<=30,25–36 meses,0.42933386109511124,-0.4096143947237257,0.472267044451987,-0.820226852137466,-1.0165002035952557,-0.38012215830361745,-1.5440638092611936,-2.6357169224088572,-3.049500610785767,-121.21062558131443,0.050373115728774405
718830183,Existing Customer,M,1,High School,Single,$60K - $80K,Blue,5,2,0.105,0.381,0.488,Medio,46–60,37–48 meses,2.037793643187578,1.6616857037576631,1.8640046992441224,-1.1803467073545078,-1.5277604656699848,1.4872087048631084,-2.109837203090249,-3.1394377581982904,-7.638802328349924,-3.78959799018107,0.03456455978682698
779696883,Existing Customer,M,2,University Professionals,Divorced,$60K - $80K,Blue,4,2,0.597,0.348,0.807,Medio,46–60,25–36 meses,-0.6591989707529807,0.7683761826116613,-0.739642948438073,-0.9637399627561386,-1.4425504219908634,0.3096556015924995,-1.9445579688436836,-3.513816249700536,-5.7702016879634535,-4.519259050760302,1.7517552729199142
719249733,Existing Customer,M,1,Unknown,Single,$80K - $120K,Blue,6,2,0.041,0.783,0.944,Bajo,46–60,25–36 meses,2.3825791929000295,0.08489623305352531,2.3777980189643397,-1.0301482033840337,-1.0165002035952557,0.08141548749833077,-1.812419863010341,-3.523344213692103,-6.099001221571534,-121.21062558131443,0.012120928339551734
737971833,Existing Customer,M,1,University Professionals,Married,$60K - $80K,Blue,6,3,0.646,0.667,1.156,Medio,31–45,25–36 meses,-0.7353641588693133,0.4787868323500454,-0.7854990022231022,-0.6615601832547099,-1.0591052254348166,0.16949053865191605,-1.7655284107998392,-3.806479253684453,-6.3546313526089,-50.75693355249126,2.44109035737522
772468983,Existing Customer,M,1,University Professionals,Married,$80K - $120K,Blue,3,4,0.059,0.542,0.864,Bajo,31–45,25–36 meses,1.7720503477192946,0.15729357061892932,1.755722757113087,-0.9098111230516064,-1.1869202909534988,0.1480132499524125,-1.8302310886502953,-3.4115507492441504,-3.5607608728604965,-21.399495900608787,0.021283884705969456
710990283,Existing Customer,M,1,High School,Married,$80K - $120K,Blue,4,1,0.474,0.833,0.73,Bajo,46–60,25–36 meses,-0.5425750402139757,0.8444547407312384,-0.6309756613172472,-0.9575002622944572,-1.357340378311742,0.44418319362463143,-2.488004913445423,-4.304248500260582,-5.429361513246968,-2.7984522900113045,1.0362355395335865
808750458,Existing Customer,M,1,University Professionals,Single,$60K - $80K,Blue,5,3,0.06,0.657,0.727,Medio,31–45,25–36 meses,0.24386584821149532,-0.6832517892505916,0.31543163360739096,-0.8001706720820614,-0.2922148323227228,-0.6422566818955561,-0.4841999771587516,-0.836213360553164,-1.4610741616136138,4.2385742694284385,0.048236713055729914
719692983,Existing Customer,M,2,University Professionals,Married,$60K - $80K,Blue,3,3,0.305,0.448,1.2404399999999987,Medio,31–45,25–36 meses,-0.4105382554187145,0.4186602299652183,-0.4543592076634229,-0.5528111180654052,-0.973895181755695,0.29096885982582676,-1.4102002231822464,-3.15946898802643,-2.921685545267085,114.92131344965321,0.5174211945113618
719125158,Existing Customer,F,2,High School,Single,Less than $40K,Silver,5,2,0.105,0.511,0.771,Bajo,31–45,0–24 meses,0.7387469102894538,0.3548524070262182,0.7016757617070635,-0.5804440772528515,0.26165045159156713,0.31759290428846526,0.395353832354858,0.7001716371004535,1.3082522579578357,1.5852251290973722,0.06038831722928575
787509408,Existing Customer,M,0,College,Single,Unknown,Blue,6,3,0.0,0.333,0.863,Bajo,<=30,0–24 meses,-0.7428137050931705,-1.4268583411935547,-0.5934687489776714,-0.6205564373636606,-0.3774248760018443,-1.4268583411935547,-0.5031073597104585,-0.9372890111405842,-2.264549256011066,4.818695582846461,0.0
719206308,Existing Customer,M,1,High School,Married,$60K - $80K,Blue,4,2,0.297,0.52,0.73,Bajo,31–45,0–24 meses,-0.5156025452655274,0.07385257139100605,-0.523335960835862,-1.0386163682963157,-1.144315269113938,0.05191835768787726,-1.7393592090531858,-3.009091431662011,-4.577261076455752,-13.858547416912517,0.6131328666101343
717141858,Existing Customer,F,2,High School,Single,$40K - $60K,Blue,4,1,0.045,0.595,0.673,Bajo,46–60,25–36 meses,0.7415726002364341,-0.6599373924074955,0.8107283938176794,-0.3727511904568843,0.09123036423332408,-0.6302402097491582,0.1455124309521519,0.24344229698295014,0.3649214569332963,0.9163967873113386,0.025838716108585336
713172408,Existing Customer,M,1,Unknown,Married,$80K - $120K,Blue,4,2,0.062,0.423,0.506,Medio,46–60,37–48 meses,2.3825791929000295,1.046921871210758,2.3777980189643397,-1.1353317254523776,-1.1869202909534988,0.9820127151956909,-1.688987574026829,-2.5436152864844046,-4.747681163813995,-10.699747950304394,0.018329208708590426
720314583,Existing Customer,M,2,Unknown,Married,$80K - $120K,Blue,4,1,0.144,0.375,0.492,Bajo,46–60,37–48 meses,0.612875267196695,0.8554984023937576,0.5233894797641485,-1.2097624381024346,-1.357340378311742,0.7323066324490565,-1.866343020178645,-2.7845837861065386,-5.429361513246968,-2.7984522900113045,0.08928154763652826
708347583,Existing Customer,F,4,Uneducated,Married,Less than $40K,Blue,4,1,0.456,0.583,0.692,Medio,31–45,25–36 meses,-0.7220063518472246,-0.02308623653555183,-0.7196050089689845,-0.9730995134486607,-1.144315269113938,-0.012558912675340197,-1.811451071007364,-3.06497521214446,-4.577261076455752,-6.929273708456258,1.6403252485445232
711006783,Existing Customer,F,1,University Professionals,Single,Less than $40K,Blue,3,3,0.865,0.647,0.669,Medio,31–45,0–24 meses,-0.7252173631506112,1.2101226491124315,-0.8519067887969402,-1.2422980190812019,-1.5703654875095456,0.16336655763017827,-2.5863919579282215,-4.3166881777822015,-4.711096462528637,-5.259785288025149,3.147942715442081
718274283,Existing Customer,M,3,College,Single,$60K - $80K,Blue,5,1,0.0,0.811,0.565,Medio,31–45,25–36 meses,-0.6871989893185128,-1.4268583411935547,-0.5378506221179581,-0.6767137415187934,0.09123036423332408,-1.4268583411935547,0.1652181896265499,0.2585664667655506,0.4561518211666204,0.9163967873113386,0.0
803977008,Existing Customer,M,2,Unknown,Married,$60K - $80K,Blue,6,2,0.35,1.167,1.011,Medio,31–45,25–36 meses,-0.3739327265601061,0.813777902779796,-0.45911179587083495,-1.0127661806693498,-1.2721303346326203,0.5289556368068674,-2.756706435148888,-5.543736641084414,-7.632782007795722,-7.349419544498881,0.5590453531885532
715216908,Existing Customer,M,4,University Professionals,Single,$80K - $120K,Blue,6,3,0.076,0.231,0.513,Medio,46–60,25–36 meses,1.2807656183011291,0.26773018724412184,1.2528475454369252,-1.114829852506853,-1.3999454001513025,0.2473826930135686,-1.7233327875862536,-2.6074025076180014,-8.399672400907814,-7.501023886923255,0.03332214384072048
779611008,Existing Customer,M,0,University Professionals,Married,$40K - $60K,Blue,4,3,0.0,0.528,0.734,Medio,<=30,0–24 meses,-0.4621713171771727,-1.4268583411935547,-0.31280914808050336,-0.9369983893489325,-0.42002989784140504,-1.4268583411935547,-0.6418056839016669,-1.1128910558854905,-1.6801195913656202,5.172680434447013,0.0
811467708,Existing Customer,M,2,University Professionals,Married,$80K - $120K,Blue,4,2,0.064,0.722,1.019,Bajo,31–45,25–36 meses,1.8326742411272354,0.3290838631470066,1.7983676026498647,-0.7119234798382814,-0.12179474496447973,0.30802249590559816,-0.2097305508288341,-0.42344598212341605,-0.4871789798579189,2.2773719338756484,0.022593491009588105
812597508,Existing Customer,F,1,High School,Married,$40K - $60K,Blue,6,5,0.556,0.568,0.779,Medio,31–45,25–36 meses,-0.46769425661899783,1.638371306914567,-0.6391963544327707,-0.8175526947967454,-0.2922148323227228,0.7274368602700676,-0.45819285708202934,-0.8151250927489302,-1.7532889939363367,7.064290449047396,1.044512494771334
718651083,Existing Customer,F,2,University Professionals,Single,Unknown,Blue,4,1,0.05,0.838,0.708,Medio,31–45,25–36 meses,0.2823979838521357,-0.7961425529118996,0.36578337893997215,-0.6802792846397542,0.13383538607288484,-0.7563354252663046,0.24598943960196235,0.42014996284015166,0.5353415442915394,0.8819622427410448,0.03898945618255522
708577308,Existing Customer,F,1,Unknown,Divorced,Less than $40K,Blue,4,2,0.482,1.053,0.728,Medio,31–45,25–36 meses,-0.7055659739738847,0.1339791737758331,-0.7196050089689845,-1.0778373426268846,-1.1017102472743772,0.06940121201588155,-2.261811137654296,-3.908409645866624,-4.406840989097509,-19.663702071284217,1.6370390559318309
813990483,Existing Customer,F,0,High School,Married,Less than $40K,Blue,4,1,0.742,0.391,0.904,Bajo,<=30,0–24 meses,-0.8048504434746016,0.2714114077982949,-0.8332817809570824,-1.036387903845715,-1.3999454001513025,0.07002414321196009,-1.9473240516104617,-3.707704994266319,-5.59978160060521,-2.500341295641085,3.8022120737098866
816319008,Existing Customer,F,2,University Professionals,Single,Unknown,Blue,6,3,0.144,0.833,1.075,Medio,46–60,37–48 meses,0.6609119962953601,0.9254415929230463,0.5641076003519756,-0.9298673031070109,-1.357340378311742,0.7921780035421276,-2.488004913445423,-5.162610195399253,-8.144042269870452,-8.395356870033913,0.08669935572817217
789627258,Existing Customer,M,1,University Professionals,Single,$40K - $60K,Blue,5,3,0.534,1.0,0.623,Medio,31–45,25–36 meses,-0.7957311713729832,-0.15929139703995596,-0.7790765857265995,-0.6637886477053104,-0.20700478864360125,-0.07422979102061947,-0.4140095772872025,-0.6719375439371297,-1.0350239432180062,3.783124988697692,2.6142020962731105
713346558,Existing Customer,M,4,University Professionals,Divorced,$60K - $80K,Blue,5,2,0.131,0.556,1.047,Medio,31–45,37–48 meses,-0.1729234189680986,-0.33353583660414865,-0.1379909710456998,-0.930312995997131,-1.5703654875095456,-0.28984264200900517,-2.443488698564853,-5.001821365962253,-7.851827437547728,-3.5065235253500995,0.15838920240802606
708744933,Existing Customer,M,2,High School,Married,$60K - $80K,Blue,4,2,0.098,0.571,0.788,Medio,31–45,25–36 meses,1.412417081739984,0.8800398727549116,1.3204113669801336,-0.9485864044920551,-1.357340378311742,0.7937959652249302,-2.1323817343277467,-3.812698540978011,-5.429361513246968,-5.596904580022609,0.04062315788666044
708828258,Existing Customer,M,2,College,Married,$120K +,Blue,5,2,0.048,0.304,0.488,Medio,46–60,37–48 meses,2.3825791929000295,0.47633268531392997,2.3777980189643397,-1.185695022035949,-1.4851554438304242,0.45346871641886133,-1.9366426987548733,-2.8817243357472515,-7.4257772191521205,-4.122390102869912,0.014190355129231298
713511108,Existing Customer,M,1,Uneducated,Married,$40K - $60K,Blue,5,3,0.589,0.483,0.436,Medio,>60,37–48 meses,-0.8595275439486703,-0.3875270713986872,-0.8189854818358673,-1.1544965197275419,-0.9312901599161342,-0.15927362634486045,-1.3811033071556271,-1.9832643490754804,-4.6564507995806705,43.661868465102835,4.192992822626913
710208633,Existing Customer,F,1,University Professionals,Married,Less than $40K,Blue,5,2,0.798,0.556,0.886,Bajo,31–45,25–36 meses,-0.7338228734436877,0.9401664751397386,-0.8322541943176419,-0.9869159930423839,-0.973895181755695,0.18991362797822717,-1.5153809028118614,-2.858008382703171,-4.869475908778475,76.61420896643547,2.998003661412189
824165658,Existing Customer,M,2,Unknown,Married,$80K - $120K,Blue,4,1,0.118,0.929,0.92,Medio,31–45,25–36 meses,1.4293712214218657,1.3536902507251818,1.2877854911778999,-1.158507755738623,-1.6129705093491065,1.1939548011396104,-3.1114201125344265,-5.973926616066099,-6.451882037396426,-1.6313998548835043,0.04857223917015729
826513233,Existing Customer,F,3,Unknown,Married,Less than $40K,Blue,6,2,0.631,0.742,0.569,Bajo,46–60,49+ meses,-0.5567034899488772,1.5132098080726821,-0.7151093174214327,-0.8549908975668339,-0.4626349196809658,0.5583744191788197,-0.8059100300842424,-1.2644728372021763,-2.775809518085795,3.7218644702640487,1.4234265005317333
788789658,Existing Customer,M,5,Unknown,Unknown,$80K - $120K,Blue,6,1,0.431,0.542,0.582,Medio,31–45,0–24 meses,-0.5251071387235521,0.7131578742990651,-0.5997627171442441,-1.1215152458586544,-1.1869202909534988,0.405786830476168,-1.8302310886502953,-2.895425582244767,-7.121521745720993,-5.349873975152197,0.9075731288980217
717837858,Existing Customer,M,5,College,Married,$120K +,Blue,3,1,0.06,0.641,1.065,Bajo,46–60,25–36 meses,1.2166738326855306,-0.12247919149822512,1.2295983977195855,-0.4837287200967895,-0.03658470128535821,-0.1151304400083316,-0.06003549480927282,-0.12397329678114836,-0.10975410385607462,1.0379739675445971,0.0270675816691124
709382958,Existing Customer,F,2,University Professionals,Married,$40K - $60K,Blue,6,1,0.718,0.562,0.574,Medio,46–60,37–48 meses,-0.6725567777750694,1.1217733558122773,-0.7899946937706541,-1.3238598179731804,-1.698180553028228,0.31634008633906224,-2.652558023830092,-4.175126329508564,-10.189083318169367,-1.4322942620826182,2.192746562659905
716253858,Existing Customer,M,5,University Professionals,Married,$80K - $120K,Blue,2,1,0.117,0.536,0.675,Bajo,31–45,25–36 meses,1.104545317971267,0.9732974601272963,1.0027586470631102,-1.0016238584163473,-0.9312901599161342,0.8594216572924027,-1.430461685631182,-2.39602332343223,-1.8625803198322683,14.553956155034278,0.05559395609156342
713725683,Existing Customer,F,0,College,Single,Less than $40K,Blue,6,3,0.562,0.646,0.625,Bajo,31–45,25–36 meses,-0.6227218823465078,0.8346381525867769,-0.7100998325541605,-0.6120882724513786,0.6024906263080533,0.3655715108330082,0.9916995709030556,1.6115118027174653,3.6149437578483194,1.8720858336074269,1.4896172709284032
710364258,Existing Customer,F,2,Uneducated,Married,Unknown,Blue,4,2,0.077,0.846,1.2404399999999987,Bajo,46–60,37–48 meses,0.9870223042673136,0.06649013028265989,0.9801517409954207,-0.8255751668189072,-0.7182650507183304,0.06137039025089508,-1.325917283626038,-2.970638118927119,-2.8730602028733214,7.098870782980011,0.03875145227843462
816033783,Existing Customer,M,0,High School,Single,$60K - $80K,Blue,6,2,0.572,0.417,0.576,Medio,<=30,0–24 meses,-0.8295110102846114,-0.25254898441234075,-0.8030964234235196,-0.8416201108632309,-1.314735356472181,-0.10809096532848185,-1.8629800001210806,-2.936056480190823,-7.888412138833086,-6.354545045137871,3.355055367240353
715065483,Existing Customer,F,3,University Professionals,Divorced,Less than $40K,Blue,4,3,0.196,0.5,0.743,Medio,31–45,25–36 meses,-0.0011985344629777707,0.5303239201084685,-0.0566831781999756,-0.9240732955354496,-0.8460801162370127,0.4263804317672087,-1.2691201743555192,-2.2120764639016697,-3.384320464948051,19.49065920956343,0.19623519464362954
718751133,Existing Customer,F,2,Unknown,Married,Less than $40K,Blue,4,1,0.765,0.765,0.868,Medio,31–45,25–36 meses,-0.6355659275600546,1.561065675276932,-0.798986076865758,-1.0328223607247542,-1.4851554438304242,0.366850433690079,-2.621299358360699,-4.896587201417785,-5.940621775321697,-2.061195051434956,2.099145107037332
713983308,Existing Customer,M,0,University Professionals,Married,$60K - $80K,Blue,5,1,0.606,0.4,0.509,Medio,46–60,49+ meses,-0.6355659275600546,0.9389394016216809,-0.7338627735912205,-1.2275901537072385,-1.2721303346326203,0.3699421242389423,-1.7809824684856683,-2.6875025449448735,-6.360651673163101,-3.6747097722494404,1.662852202437416
718418958,Attrited Customer,M,1,University Professionals,Divorced,Less than $40K,Blue,6,2,0.0,0.462,0.911,Medio,<=30,25–36 meses,-0.39422631799751007,-1.4268583411935547,-0.24485998154750477,-1.1937174940581108,-1.144315269113938,-1.4268583411935547,-1.6729889234445774,-3.1970818327025876,-6.865891614683628,-13.858547416912517,0.0
779367858,Existing Customer,M,4,High School,Married,$60K - $80K,Blue,5,3,0.305,0.706,1.103,Medio,31–45,25–36 meses,-0.2448500721639607,0.9021271960799501,-0.3392695040460945,-0.4338111164033382,-0.2922148323227228,0.6269784012755654,-0.498518503942565,-1.0483844137912142,-1.4610741616136138,4.2385742694284385,0.4038933048355169
711285633,Existing Customer,F,0,Unknown,Single,Unknown,Blue,6,1,0.647,0.972,1.2404399999999987,Medio,31–45,25–36 meses,-0.6929788096646088,0.7438347122505075,-0.7708558926110761,-0.3036687924882686,0.26165045159156713,0.2625736534244291,0.5159746905385704,1.1560103356702338,1.5699027095494027,0.7926125645486861,2.107346399423488
714974658,Existing Customer,F,4,College,Married,Less than $40K,Blue,6,1,0.758,1.167,0.6,Medio,46–60,25–36 meses,-0.7277861721933206,0.8640879170201615,-0.818253326355266,-1.2338298541689199,-1.2721303346326203,0.2091092759188791,-2.756706435148888,-4.410730296238221,-7.632782007795722,-3.6747097722494404,2.784575662843682
716374308,Existing Customer,M,3,University Professionals,Married,$60K - $80K,Blue,4,3,0.539,1.083,0.907,Bajo,31–45,25–36 meses,-0.5976759941800915,0.873904505164623,-0.6891627547755618,-0.9316500746674913,-0.6330550070392089,0.4028699768808912,-1.3186535796626724,-2.5146723764167165,-2.5322200281568357,8.175612305794719,1.3397162292156923
713416233,Existing Customer,M,2,University Professionals,Married,$80K - $120K,Blue,5,2,0.64,0.533,0.612,Bajo,31–45,0–24 meses,-0.6278595004319265,1.1205462822942198,-0.7451662266250653,-0.956608876514217,-0.8034750943974519,0.40339666162591914,-1.2317273197112937,-1.9855444393746056,-4.017375471987259,10.176827175507206,1.7197805687443823
797643708,Existing Customer,M,1,High School,Married,$120K +,Blue,3,1,0.047,0.559,0.676,Medio,46–60,37–48 meses,2.3825791929000295,0.1855162615342563,2.3777980189643397,-0.987361685932504,-0.5052399415205266,0.17679699724214623,-0.7876690688305011,-1.32013335935992,-1.51571982456158,2.0211817483271806,0.013894722730705645
808292958,Existing Customer,M,0,University Professionals,Single,Less than $40K,Blue,6,2,0.344,0.333,1.062,Medio,<=30,0–24 meses,-0.8595275439486703,-0.8194569497549957,-0.7737716697004883,-0.6423953889795456,-1.0591052254348166,-0.5375637590392772,-1.4117872655046104,-2.911105341470507,-6.3546313526089,-33.83795570166084,2.4488786604136803
719831958,Existing Customer,M,3,College,Single,$120K +,Blue,5,2,0.0,0.833,0.646,Medio,46–60,25–36 meses,2.3825791929000295,-1.4268583411935547,2.3777980189643397,-0.9780021352399818,-0.8886851380765735,-1.4268583411935547,-1.6289598580943592,-2.681267926423315,-4.443425690382867,17.967052785600178,0.0
708860358,Existing Customer,M,3,High School,Married,$80K - $120K,Blue,4,2,0.109,0.938,0.844,Medio,31–45,0–24 meses,-0.22725373022140158,-0.5752693196615145,-0.167020293609892,-1.1090358449352917,-1.4425504219908634,-0.5125649638184094,-2.795662717818293,-5.155202051656932,-5.7702016879634535,-4.519259050760302,0.14105535576539227
717385983,Existing Customer,M,0,University Professionals,Married,Less than $40K,Blue,6,6,0.0,0.667,0.859,Bajo,<=30,0–24 meses,-0.7244467204377985,-1.4268583411935547,-0.5751006377976737,-1.043964682977757,-1.4851554438304242,-1.4268583411935547,-2.475754124865317,-4.602426918124625,-8.910932662982546,-12.367170308609737,0.0
719049033,Existing Customer,M,3,High School,Married,$120K +,Blue,5,6,0.118,0.333,0.676,Medio,46–60,37–48 meses,0.7612239894131607,0.6039483311919303,0.6980792084690219,-0.8532081260063535,-0.20700478864360125,0.5326824281112825,-0.27593738326192047,-0.46247105434697877,-1.0350239432180062,7.566249977395384,0.06699886028654285
717581658,Existing Customer,M,2,Unknown,Single,$60K - $80K,Blue,4,1,0.644,0.75,1.2404399999999987,Bajo,46–60,37–48 meses,-0.7281714935497271,0.5192802584459493,-0.782544690634711,-1.0065264802076683,-1.2721303346326203,0.18486377200675794,-2.2262280856070853,-4.987730452117535,-5.088521338530481,-3.6747097722494404,2.369140780743724
714347508,Existing Customer,M,2,Uneducated,Single,$60K - $80K,Blue,4,3,0.165,0.609,0.806,Medio,31–45,0–24 meses,-0.04679489497106894,0.14134161488417926,-0.06156421473731765,-0.697215614464318,0.3894655171102494,0.11802024842828968,0.6266500170303912,1.1317299307568867,1.5578620684409976,2.159103599950628,0.17310020595723943
803833608,Existing Customer,M,3,Uneducated,Single,$40K - $60K,Silver,4,1,0.026,0.652,0.448,Medio,31–45,25–36 meses,1.6925457078474397,-0.7347888770090149,1.7695951767455327,-1.1879234864865496,-1.144315269113938,-0.7156843662067804,-1.8904088245762256,-2.7373119779863746,-4.577261076455752,-6.929273708456258,0.009656289185443668
712576908,Existing Customer,M,0,High School,Married,$60K - $80K,Blue,5,2,0.499,0.846,0.889,Medio,<=30,25–36 meses,-0.4642263644113402,1.336511221472374,-0.604129960361866,-0.9664141200968592,-1.7407855748677887,0.6695921219576594,-3.213490171205938,-6.070282933408017,-8.703927874338945,-2.699836589497506,0.9313634842292002
778511733,Existing Customer,F,3,College,Single,$40K - $60K,Blue,6,3,0.334,0.76,0.513,Bajo,31–45,25–36 meses,-0.34760243387233514,0.7965988735269883,-0.43098161161615306,-1.048867304769078,-0.8886851380765735,0.5305348497689741,-1.5640858430147693,-2.3664618804813458,-5.332110828459441,26.950579178400268,0.5119577652358087
721464783,Existing Customer,F,0,University Professionals,Married,Less than $40K,Blue,3,2,0.873,0.958,0.937,Bajo,>60,25–36 meses,-0.8176944886881483,0.4628348766152953,-0.8661645534191762,-0.8438485753138314,-0.7608700725578912,0.05878002933014251,-1.4897836020683508,-2.8857108372063958,-2.282610217673674,8.363654108012817,4.788664883019619
821179233,Attrited Customer,F,1,University Professionals,Single,$40K - $60K,Blue,1,3,0.624,0.344,0.466,Medio,46–60,37–48 meses,-0.8525018512168602,-0.28322582236378313,-0.8228774662327479,-1.084522735978686,-0.9312901599161342,-0.10649290920878246,-1.2516539749272841,-1.8349247272433986,-0.9312901599161342,43.661868465102835,4.230561570758697
713126733,Existing Customer,M,3,College,Married,$120K +,Blue,6,2,0.144,0.765,0.743,Bajo,46–60,37–48 meses,1.2084536437488607,1.6616857037576631,1.0346138328857635,-1.2333841612788,-1.4851554438304242,1.4224029624165595,-2.621299358360699,-4.568924781622698,-8.910932662982546,-4.122390102869912,0.06520399484390321
719688408,Existing Customer,M,3,University Professionals,Married,$80K - $120K,Silver,6,2,0.0,0.659,0.534,Medio,31–45,25–36 meses,2.3825791929000295,-1.4268583411935547,2.3777980189643397,-0.20383358510136593,0.13383538607288484,-1.4268583411935547,0.22203290549491594,0.34059847702920104,0.8030123164373091,1.7639244854820897,0.0
779811183,Existing Customer,F,3,Uneducated,Married,Less than $40K,Blue,4,1,0.52,1.0,0.903,Bajo,31–45,25–36 meses,-0.7682449146159931,-0.0549901480050519,-0.7625067511656226,-1.0724890279454433,-1.4851554438304242,-0.026395271042424912,-2.9703108876608484,-5.652501619218595,-5.940621775321697,-2.061195051434956,2.2437479597842924
771086208,Existing Customer,F,2,University Professionals,Married,Less than $40K,Blue,3,4,0.245,0.344,0.647,Medio,46–60,37–48 meses,-0.24073997769562572,0.45056414143471835,-0.28789017207407286,-1.0510957692196785,-0.9312901599161342,0.34017592678321235,-1.2516539749272841,-2.061474096705237,-2.7938704797484024,58.21582462013711,0.32268260253768993
715217733,Existing Customer,F,2,High School,Single,Unknown,Blue,5,1,0.066,0.525,0.667,Medio,31–45,25–36 meses,0.4870036241039364,-0.4550161148918604,0.5346929327979932,-0.8171070019066253,-0.1643997668040405,-0.42498505130899755,-0.2507096443761618,-0.41793297717506167,-0.8219988340202025,1.196744520014377,0.04438455894132161
813752433,Attrited Customer,F,3,University Professionals,Single,Less than $40K,Blue,5,2,0.487,0.231,1.214,Medio,31–45,37–48 meses,-0.5208686038030816,1.0101096656690272,-0.6266084180996254,-0.6856275993211954,-1.6129705093491065,0.518186258488211,-1.9855666970087502,-4.396044667177373,-8.064852546745533,-3.2627997097670085,1.0164226428606813
